hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2019,1,231.3,232.48
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2019,2,240.09,237.21
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2019,3,240.41,239.23
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2019,4,244.47,244.38
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2020,1,245.05,245.88
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2020,2,252.02,248.7
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2020,3,257.54,256.51
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2020,4,271.14,271.65
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2021,1,290.23,290.67
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2021,2,312.85,308.32
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2021,3,327.37,326.39
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2021,4,332.59,333.86
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2022,1,353.55,353.47
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2022,2,358.28,352.98
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2022,3,345.04,344.01
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2022,4,333.49,335.18
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2023,1,336.33,336.01
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2023,2,342.34,337.22
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2023,3,346.09,345.04
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2023,4,347.01,348.89
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2024,1,352.53,352.08
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2024,2,361.07,355.9
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2024,3,354.85,353.62
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2024,4,354.06,355.84
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2025,1,356.79,356.41
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2025,2,345.98,341.19
traditional,purchase-only,quarterly,MSA,"Stockton-Lodi, CA",44700,2025,3,349.08,347.84
traditional,purchase-only,quarterly,State,California,CA,1991,1,100.0,100.0
traditional,purchase-only,quarterly,State,California,CA,1991,2,99.7,99.14
traditional,purchase-only,quarterly,State,California,CA,1991,3,99.51,98.78
traditional,purchase-only,quarterly,State,California,CA,1991,4,99.64,99.09
traditional,purchase-only,quarterly,State,California,CA,1992,1,99.11,99.11
traditional,purchase-only,quarterly,State,California,CA,1992,2,98.0,97.45
traditional,purchase-only,quarterly,State,California,CA,1992,3,97.74,96.99
traditional,purchase-only,quarterly,State,California,CA,1992,4,95.97,95.48
traditional,purchase-only,quarterly,State,California,CA,1993,1,93.65,93.65
traditional,purchase-only,quarterly,State,California,CA,1993,2,93.0,92.48
traditional,purchase-only,quarterly,State,California,CA,1993,3,91.6,90.84
traditional,purchase-only,quarterly,State,California,CA,1993,4,90.42,90.03
traditional,purchase-only,quarterly,State,California,CA,1994,1,88.92,88.91
traditional,purchase-only,quarterly,State,California,CA,1994,2,88.67,88.15
traditional,purchase-only,quarterly,State,California,CA,1994,3,88.31,87.53
traditional,purchase-only,quarterly,State,California,CA,1994,4,87.05,86.76
traditional,purchase-only,quarterly,State,California,CA,1995,1,86.28,86.27
traditional,purchase-only,quarterly,State,California,CA,1995,2,86.22,85.67
traditional,purchase-only,quarterly,State,California,CA,1995,3,86.39,85.59
traditional,purchase-only,quarterly,State,California,CA,1995,4,85.28,85.08
traditional,purchase-only,quarterly,State,California,CA,1996,1,85.07,85.05
traditional,purchase-only,quarterly,State,California,CA,1996,2,85.07,84.48
traditional,purchase-only,quarterly,State,California,CA,1996,3,85.44,84.65
traditional,purchase-only,quarterly,State,California,CA,1996,4,85.27,85.16
traditional,purchase-only,quarterly,State,California,CA,1997,1,84.85,84.79
traditional,purchase-only,quarterly,State,California,CA,1997,2,86.96,86.29
traditional,purchase-only,quarterly,State,California,CA,1997,3,88.19,87.39
traditional,purchase-only,quarterly,State,California,CA,1997,4,88.99,88.93
traditional,purchase-only,quarterly,State,California,CA,1998,1,91.11,91.04
traditional,purchase-only,quarterly,State,California,CA,1998,2,94.46,93.66
traditional,purchase-only,quarterly,State,California,CA,1998,3,96.56,95.74
traditional,purchase-only,quarterly,State,California,CA,1998,4,98.09,98.04
traditional,purchase-only,quarterly,State,California,CA,1999,1,100.6,100.52
traditional,purchase-only,quarterly,State,California,CA,1999,2,103.77,102.84
traditional,purchase-only,quarterly,State,California,CA,1999,3,106.12,105.24
traditional,purchase-only,quarterly,State,California,CA,1999,4,108.22,108.15
traditional,purchase-only,quarterly,State,California,CA,2000,1,111.66,111.6
traditional,purchase-only,quarterly,State,California,CA,2000,2,115.98,114.94
traditional,purchase-only,quarterly,State,California,CA,2000,3,119.7,118.69
traditional,purchase-only,quarterly,State,California,CA,2000,4,123.61,123.49
traditional,purchase-only,quarterly,State,California,CA,2001,1,127.81,127.8
traditional,purchase-only,quarterly,State,California,CA,2001,2,132.39,131.26
traditional,purchase-only,quarterly,State,California,CA,2001,3,135.25,134.0
traditional,purchase-only,quarterly,State,California,CA,2001,4,137.8,137.63
traditional,purchase-only,quarterly,State,California,CA,2002,1,142.04,142.14
traditional,purchase-only,quarterly,State,California,CA,2002,2,149.56,148.35
traditional,purchase-only,quarterly,State,California,CA,2002,3,156.75,155.15
traditional,purchase-only,quarterly,State,California,CA,2002,4,161.42,161.18
traditional,purchase-only,quarterly,State,California,CA,2003,1,166.97,167.25
traditional,purchase-only,quarterly,State,California,CA,2003,2,174.6,173.2
traditional,purchase-only,quarterly,State,California,CA,2003,3,182.33,180.28
traditional,purchase-only,quarterly,State,California,CA,2003,4,191.03,190.81
traditional,purchase-only,quarterly,State,California,CA,2004,1,200.3,200.78
traditional,purchase-only,quarterly,State,California,CA,2004,2,214.99,213.21
traditional,purchase-only,quarterly,State,California,CA,2004,3,230.21,227.48
traditional,purchase-only,quarterly,State,California,CA,2004,4,239.45,239.24
traditional,purchase-only,quarterly,State,California,CA,2005,1,251.03,251.78
traditional,purchase-only,quarterly,State,California,CA,2005,2,266.8,264.52
traditional,purchase-only,quarterly,State,California,CA,2005,3,279.94,276.49
traditional,purchase-only,quarterly,State,California,CA,2005,4,283.89,283.68
traditional,purchase-only,quarterly,State,California,CA,2006,1,285.5,286.53
traditional,purchase-only,quarterly,State,California,CA,2006,2,286.93,284.41
traditional,purchase-only,quarterly,State,California,CA,2006,3,282.19,278.65
traditional,purchase-only,quarterly,State,California,CA,2006,4,273.59,273.25
traditional,purchase-only,quarterly,State,California,CA,2007,1,271.3,272.54
traditional,purchase-only,quarterly,State,California,CA,2007,2,268.28,265.88
traditional,purchase-only,quarterly,State,California,CA,2007,3,254.91,251.68
traditional,purchase-only,quarterly,State,California,CA,2007,4,233.9,233.43
traditional,purchase-only,quarterly,State,California,CA,2008,1,212.37,213.55
traditional,purchase-only,quarterly,State,California,CA,2008,2,195.37,193.63
traditional,purchase-only,quarterly,State,California,CA,2008,3,182.87,180.52
traditional,purchase-only,quarterly,State,California,CA,2008,4,170.78,170.28
traditional,purchase-only,quarterly,State,California,CA,2009,1,162.86,163.93
traditional,purchase-only,quarterly,State,California,CA,2009,2,163.05,161.6
traditional,purchase-only,quarterly,State,California,CA,2009,3,166.65,164.48
traditional,purchase-only,quarterly,State,California,CA,2009,4,167.49,166.91
traditional,purchase-only,quarterly,State,California,CA,2010,1,165.28,166.49
traditional,purchase-only,quarterly,State,California,CA,2010,2,167.28,165.77
traditional,purchase-only,quarterly,State,California,CA,2010,3,164.68,162.49
traditional,purchase-only,quarterly,State,California,CA,2010,4,159.7,159.18
traditional,purchase-only,quarterly,State,California,CA,2011,1,154.19,155.35
traditional,purchase-only,quarterly,State,California,CA,2011,2,153.5,152.01
traditional,purchase-only,quarterly,State,California,CA,2011,3,153.61,151.59
traditional,purchase-only,quarterly,State,California,CA,2011,4,152.14,151.78
traditional,purchase-only,quarterly,State,California,CA,2012,1,152.47,153.54
traditional,purchase-only,quarterly,State,California,CA,2012,2,159.6,157.94
traditional,purchase-only,quarterly,State,California,CA,2012,3,163.76,161.66
traditional,purchase-only,quarterly,State,California,CA,2012,4,169.3,169.11
traditional,purchase-only,quarterly,State,California,CA,2013,1,176.8,177.85
traditional,purchase-only,quarterly,State,California,CA,2013,2,189.6,187.49
traditional,purchase-only,quarterly,State,California,CA,2013,3,197.9,195.52
traditional,purchase-only,quarterly,State,California,CA,2013,4,199.77,199.74
traditional,purchase-only,quarterly,State,California,CA,2014,1,203.08,204.03
traditional,purchase-only,quarterly,State,California,CA,2014,2,209.94,207.52
traditional,purchase-only,quarterly,State,California,CA,2014,3,213.31,210.9
traditional,purchase-only,quarterly,State,California,CA,2014,4,214.56,214.69
traditional,purchase-only,quarterly,State,California,CA,2015,1,218.06,218.79
traditional,purchase-only,quarterly,State,California,CA,2015,2,224.44,221.83
traditional,purchase-only,quarterly,State,California,CA,2015,3,227.99,225.61
traditional,purchase-only,quarterly,State,California,CA,2015,4,229.94,230.16
traditional,purchase-only,quarterly,State,California,CA,2016,1,233.33,233.84
traditional,purchase-only,quarterly,State,California,CA,2016,2,240.66,237.9
traditional,purchase-only,quarterly,State,California,CA,2016,3,243.78,241.39
traditional,purchase-only,quarterly,State,California,CA,2016,4,245.72,246.02
traditional,purchase-only,quarterly,State,California,CA,2017,1,250.31,250.58
traditional,purchase-only,quarterly,State,California,CA,2017,2,258.65,255.7
traditional,purchase-only,quarterly,State,California,CA,2017,3,263.39,261.03
traditional,purchase-only,quarterly,State,California,CA,2017,4,265.3,265.61
traditional,purchase-only,quarterly,State,California,CA,2018,1,270.91,271.06
traditional,purchase-only,quarterly,State,California,CA,2018,2,276.41,273.15
traditional,purchase-only,quarterly,State,California,CA,2018,3,278.95,276.64
traditional,purchase-only,quarterly,State,California,CA,2018,4,278.13,278.62
traditional,purchase-only,quarterly,State,California,CA,2019,1,279.94,279.93
traditional,purchase-only,quarterly,State,California,CA,2019,2,287.37,283.69
traditional,purchase-only,quarterly,State,California,CA,2019,3,289.67,287.54
traditional,purchase-only,quarterly,State,California,CA,2019,4,290.45,291.17
traditional,purchase-only,quarterly,State,California,CA,2020,1,296.63,296.59
traditional,purchase-only,quarterly,State,California,CA,2020,2,301.52,297.15
traditional,purchase-only,quarterly,State,California,CA,2020,3,311.43,309.41
traditional,purchase-only,quarterly,State,California,CA,2020,4,324.17,325.33
traditional,purchase-only,quarterly,State,California,CA,2021,1,338.85,338.7
traditional,purchase-only,quarterly,State,California,CA,2021,2,361.96,356.15
traditional,purchase-only,quarterly,State,California,CA,2021,3,375.65,373.56
traditional,purchase-only,quarterly,State,California,CA,2021,4,386.47,388.12
traditional,purchase-only,quarterly,State,California,CA,2022,1,404.1,403.85
traditional,purchase-only,quarterly,State,California,CA,2022,2,416.32,409.24
traditional,purchase-only,quarterly,State,California,CA,2022,3,401.43,399.34
traditional,purchase-only,quarterly,State,California,CA,2022,4,391.58,393.55
traditional,purchase-only,quarterly,State,California,CA,2023,1,392.73,392.25
traditional,purchase-only,quarterly,State,California,CA,2023,2,408.34,401.36
traditional,purchase-only,quarterly,State,California,CA,2023,3,410.76,408.69
traditional,purchase-only,quarterly,State,California,CA,2023,4,411.97,414.09
traditional,purchase-only,quarterly,State,California,CA,2024,1,417.74,417.1
traditional,purchase-only,quarterly,State,California,CA,2024,2,425.35,418.26
traditional,purchase-only,quarterly,State,California,CA,2024,3,423.41,421.21
traditional,purchase-only,quarterly,State,California,CA,2024,4,421.42,423.54
traditional,purchase-only,quarterly,State,California,CA,2025,1,425.4,424.58
traditional,purchase-only,quarterly,State,California,CA,2025,2,426.84,420.05
traditional,purchase-only,quarterly,State,California,CA,2025,3,420.86,418.61
non-metro,all-transactions,quarterly,State,California,CA,1995,1,100.0,
non-metro,all-transactions,quarterly,State,California,CA,1995,2,100.81,
non-metro,all-transactions,quarterly,State,California,CA,1995,3,103.7,
non-metro,all-transactions,quarterly,State,California,CA,1995,4,103.77,
non-metro,all-transactions,quarterly,State,California,CA,1996,1,104.31,
non-metro,all-transactions,quarterly,State,California,CA,1996,2,102.43,
non-metro,all-transactions,quarterly,State,California,CA,1996,3,102.33,
non-metro,all-transactions,quarterly,State,California,CA,1996,4,102.74,
non-metro,all-transactions,quarterly,State,California,CA,1997,1,104.1,
non-metro,all-transactions,quarterly,State,California,CA,1997,2,103.38,
non-metro,all-transactions,quarterly,State,California,CA,1997,3,104.26,
non-metro,all-transactions,quarterly,State,California,CA,1997,4,106.14,
