NCESSCH,NAME,LAT,LON,grade,Has_Calc,Num_Calc_Classes,Has_CS,Num_CS_Classes,Has_Physics,Num_Physics_Classes,SCH_STATUS_MAGNET,SCH_STATUS_CHARTER,MAGNET_OR_CHARTER_FLAG,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,PCT_CERTIFIED_FTE,TITLEI_STATUS,TITLE1_FLAG
470318002256,MNPS Virtual School,36.150525,-86.845407,D,No,0,Yes,3,Yes,1,No,No,0,3.0,3.0,100.0,TGELGBNOPROG,
470318002297,Transitions at Bass,36.1546,-86.8508,D,No,0,Yes,1,Yes,1,No,No,0,5.0,5.0,100.0,SWELIGSWPROG,
470318002305,KIPP Nashville Collegiate High School,36.194799999999994,-86.769,C,No,0,No,0,Yes,5,No,Yes,1,30.0,30.0,100.0,SWELIGSWPROG,
470318002361,Johnson Alternative Learning Center,36.145511,-86.764065,D,No,0,No,0,No,0,No,No,0,17.5,17.5,100.0,SWELIGSWPROG,
470318002431,STEM Prep High School,36.13078200000001,-86.74003499999999,D,Yes,2,No,0,Yes,3,No,Yes,1,26.0,26.0,100.0,SWELIGSWPROG,
480000407173,POR VIDA ACADEMY CHARTER H S,29.385586,-98.490978,D,No,0,No,0,No,0,No,Yes,1,7.0,6.0,85.71428571428571,SWELIGSWPROG,
480001607847,TEXANS CAN ACADEMY - OAK CLIFF,32.741614999999996,-96.82761999999998,C,No,0,No,0,Yes,11,No,Yes,1,24.25,21.25,87.62886597938144,SWELIGSWPROG,
480001607910,TEXANS CAN ACADEMY - HOUSTON NORTH,29.791780999999993,-95.35276599999999,C,No,0,No,0,Yes,8,No,Yes,1,17.8,17.8,100.0,SWELIGSWPROG,
480001608434,TEXANS CAN ACADEMY - SAN ANTONIO,29.377927999999997,-98.53782399999999,C,No,0,No,0,Yes,9,No,Yes,1,20.0,19.0,95.0,SWELIGSWPROG,
480001609028,TEXANS CAN ACADEMY - FORT WORTH LANCASTER AVENUE,32.745925,-97.315598,D,No,0,No,0,Yes,12,No,Yes,1,22.72,21.72,95.59859154929578,SWELIGSWPROG,
480001609410,TEXANS CAN ACADEMY - AUSTIN,30.272213000000004,-97.708946,D,No,0,No,0,Yes,12,No,Yes,1,18.0,18.0,100.0,SWELIGSWPROG,
480002207905,EARLY COLLEGE T-STEM ACADEMY,29.697889000000004,-95.27825499999999,B,Yes,1,No,0,Yes,6,No,Yes,1,19.6,-11.0,-56.12244897959183,SWELIGSWPROG,
480003012139,UPLIFT ATLAS PREPARATORY - H S,32.80148499999999,-96.77576000000002,C,No,0,Yes,14,Yes,1,No,Yes,1,38.0,36.0,94.73684210526315,SWELIGSWPROG,
480005907798,POSITIVE SOLUTIONS CHARTER,29.4388,-98.503311,C,No,0,No,0,Yes,28,No,Yes,1,11.0,7.0,63.63636363636363,SWELIGSWPROG,
480007113838,THE REFUGE,30.260298999999993,-97.717419,D,No,0,No,0,Yes,1,No,Yes,1,2.3,2.3,100.0,SWELIGNOPROG,
480011812310,HOUSTON GATEWAY ACADEMY - CORAL CAMPUS,29.715758000000005,-95.28864899999999,B,No,0,No,0,Yes,5,No,Yes,1,43.0,29.0,67.44186046511628,SWELIGSWPROG,
480013912365,TEKOA ACADEMY OF ACCELERATED STUDIES,29.875290999999994,-93.942768,C,Yes,1,No,0,Yes,1,No,Yes,1,5.52,2.52,45.652173913043484,SWELIGSWPROG,
480017912180,JUBILEE - LAKE VIEW UNIVERSITY PREP,29.420629,-98.542708,D,No,0,No,0,Yes,1,No,Yes,1,38.4,38.4,100.0,SWELIGSWPROG,
480020708366,PREMIER H S OF FORT WORTH,32.72480199999999,-97.42346899999998,A,No,0,No,0,Yes,3,No,Yes,1,7.0,4.0,57.14285714285714,SWELIGSWPROG,
480020911415,YES PREP - EAST END,29.716689000000002,-95.275271,C,Yes,3,No,0,Yes,2,No,Yes,1,59.0,44.0,74.57627118644068,SWELIGSWPROG,
480020912693,YES PREP - 5TH WARD,29.774065999999994,-95.330075,D,Yes,3,Yes,3,Yes,2,No,Yes,1,58.0,35.0,60.3448275862069,SWELIGSWPROG,
480021112829,IDEA CARVER COLLEGE PREPARATORY,29.421564999999987,-98.472507,D,Yes,2,Yes,6,Yes,6,No,Yes,1,41.3,41.3,100.0,SWELIGSWPROG,
480021113231,IDEA EASTSIDE COLLEGE PREPARATORY,29.414588000000002,-98.444285,D,No,0,Yes,5,Yes,6,No,Yes,1,28.89,28.89,100.0,SWELIGSWPROG,
480025209536,TEXAS SCHOOL FOR THE BLIND AND VISUALLY IMPAIRED,30.315075,-97.739333,B,No,0,No,0,No,0,No,No,0,48.34,46.34,95.86263963591229,SWELIGSWPROG,
480025309537,TEXAS SCHOOL FOR THE DEAF,30.254615999999995,-97.749017,D,No,0,No,0,Yes,2,No,No,0,110.0,86.0,78.18181818181819,SWELIGSWPROG,
480026412354,KIPP UNIVERSITY PREP H S,29.408140000000003,-98.506179,D,No,0,Yes,5,Yes,10,No,Yes,1,58.0,36.0,62.06896551724138,SWELIGSWPROG,
480026414121,KIPP EAST END H S,29.726990999999998,-95.32209899999998,B,No,0,No,0,No,0,No,Yes,1,9.0,5.0,55.55555555555556,SWELIGSWPROG,
480141212313,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,29.423028999999996,-98.502919,D,No,0,No,0,Yes,2,No,Yes,1,6.0,0.0,0.0,SWELIGSWPROG,
480144113102,GREAT HEARTS MONTE VISTA NORTH,29.457396000000003,-98.48854400000002,A,No,0,No,0,Yes,3,No,Yes,1,36.4,36.4,100.0,NOTTITLE1ELIG,0.0
480147313991,UNIVERSITY OF TEXAS AT AUSTIN H S,30.279355999999996,-97.742885,C,Yes,7,No,0,Yes,14,No,No,0,13.1,13.1,100.0,NOTTITLE1ELIG,0.0
480813000167,NORTH HEIGHTS ALTER,35.22149999999999,-101.8476,D,No,0,No,0,Yes,4,No,No,0,30.6,30.6,100.0,SWELIGNOPROG,
480813000170,PALO DURO H S,35.228498,-101.824434,D,Yes,3,No,0,Yes,8,No,No,0,134.3,134.3,100.0,SWELIGSWPROG,
480870008024,TARRANT CO J J A E P,32.73002,-97.39051899999998,C,No,0,No,0,No,0,No,No,0,0.0,0.0,,NOTTITLE1ELIG,0.0
480894000333,MCCALLUM H S,30.326565000000002,-97.729715,B,Yes,6,Yes,1,Yes,7,No,No,0,106.4,104.43,98.1484962406015,NOTTITLE1ELIG,0.0
480894005646,AUSTIN ST HOSPITAL,30.271703,-97.756799,C,No,0,No,0,No,0,No,No,0,7.0,7.0,100.0,NOTTITLE1ELIG,0.0
480894008060,GARZA INDEPENDENCE H S,30.277524000000007,-97.72118699999999,D,Yes,2,Yes,5,Yes,19,No,No,0,23.85,22.85,95.80712788259959,SWELIGNOPROG,
480894008389,PHOENIX ACADEMY,30.243842999999995,-97.755855,D,No,0,No,0,No,0,No,No,0,6.0,6.0,100.0,SWELIGNOPROG,
480894012013,EASTSIDE EARLY COLLEGE H S,30.269214,-97.708744,D,No,0,No,0,No,0,No,No,0,36.34,33.54,92.294991744634,SWELIGSWPROG,
480967006510,PATHWAYS LEARNING CTR,30.064127999999993,-94.096723,B,No,0,No,0,No,0,No,No,0,13.79,13.79,100.0,NOTTITLE1ELIG,0.0
480967007976,PAUL A BROWN ALTERNATIVE CENTER,30.080882999999993,-94.125955,A,No,0,No,0,Yes,7,No,No,0,12.79,12.79,100.0,NOTTITLE1ELIG,0.0
481473013793,JJAEP,29.43680899999999,-98.472769,B,No,0,No,0,No,0,No,No,0,0.0,0.0,,NOTTITLE1ELIG,0.0
481623001206,W H ADAMSON H S,32.748534,-96.82042199999998,C,Yes,2,Yes,3,Yes,33,No,No,0,99.92,97.92,97.99839871897518,SWELIGSWPROG,
481623001225,MARVIN E ROBINSON SCHOOL OF BUSINESS AND MGMT,32.75220699999999,-96.806882,D,Yes,10,Yes,1,Yes,12,Yes,No,1,26.3,26.3,100.0,SWELIGSWPROG,
481623001242,BOOKER T WASHINGTON SPVA MAGNET,32.791292000000006,-96.79660300000002,D,Yes,4,No,0,Yes,8,Yes,No,1,53.5,53.5,100.0,NOTTITLE1ELIG,0.0
481623001273,SCHOOL OF HEALTH PROFESSIONS,32.75220699999999,-96.806882,D,Yes,11,No,0,Yes,12,Yes,No,1,28.0,28.0,100.0,SWELIGSWPROG,
481623001304,LINCOLN HUMANITIES/COMMUNICATIONS MAGNET HIGH SCH,32.754723999999996,-96.75031299999999,D,No,0,Yes,5,Yes,8,Yes,No,1,46.5,45.5,97.84946236559139,SWELIGSWPROG,
481623001311,JAMES MADISON H S,32.77131,-96.76487599999999,C,Yes,1,No,0,Yes,12,No,No,0,40.5,37.5,92.5925925925926,SWELIGSWPROG,
481623001324,NORTH DALLAS H S,32.810317000000005,-96.79512,C,No,0,Yes,7,Yes,20,No,No,0,73.4,73.4,100.0,SWELIGSWPROG,
481623001343,FRANKLIN D ROOSEVELT H S OF INNOVATION,32.741510000000005,-96.79577399999998,C,No,0,Yes,5,Yes,12,No,No,0,47.0,45.0,95.74468085106383,SWELIGSWPROG,
481623001358,SOUTH OAK CLIFF H S,32.699658,-96.81522,C,Yes,1,Yes,10,Yes,28,No,No,0,76.0,76.0,100.0,SWELIGSWPROG,
481623001367,SUNSET H S,32.746382999999994,-96.85426399999999,C,Yes,3,Yes,4,Yes,25,No,No,0,124.0,122.0,98.38709677419355,SWELIGSWPROG,
481623001387,WOODROW WILSON H S,32.805631,-96.75057699999999,C,Yes,3,Yes,6,Yes,31,No,No,0,126.02,104.02,82.54245357879701,SWELIGSWPROG,
481623003641,SCHOOL OF SCIENCE AND ENGINEERING,32.75220699999999,-96.806882,D,Yes,9,Yes,12,Yes,12,Yes,No,1,26.3,25.3,96.1977186311787,SWELIGSWPROG,
481623005441,ROSIE SORRELLS EDUCATION AND SOCIAL SERVICES H S,32.75220699999999,-96.806882,D,Yes,6,No,0,Yes,11,Yes,No,1,17.0,17.0,100.0,SWELIGSWPROG,
481623005444,JUDGE BAREFOOT SANDERS LAW MAGNET,32.75220699999999,-96.806882,D,Yes,9,No,0,Yes,12,Yes,No,1,26.0,25.0,96.15384615384616,SWELIGSWPROG,
481623005865,SCHOOL FOR THE TALENTED AND GIFTED,32.75220699999999,-96.806882,D,Yes,7,Yes,10,Yes,10,Yes,No,1,22.0,22.0,100.0,SWELIGSWPROG,
481623010561,IRMA RANGEL YOUNG WOMEN'S LEADERSHIP SCHOOL,32.77403499999999,-96.760439,C,Yes,1,Yes,2,Yes,3,Yes,No,1,31.5,31.5,100.0,SWELIGSWPROG,
481623013331,INNOVATION DESIGN ENTREPRENEURSHIP ACADEMY,32.805671,-96.77619699999998,C,Yes,1,No,0,Yes,1,No,No,0,21.0,20.0,95.23809523809523,SWELIGSWPROG,
481770007731,TARRANT CO J J A E P,32.73002,-97.39051899999998,C,No,0,No,0,No,0,No,No,0,5.0,5.0,100.0,,
481785007183,BEXAR CO J J A E P,29.43680899999999,-98.472769,B,No,0,No,0,No,0,No,No,0,0.0,0.0,,NOTTITLE1ELIG,0.0
481815001624,JOHN F KENNEDY H S,29.39570100000001,-98.557173,C,No,0,No,0,No,0,No,No,0,63.61,63.61,100.0,SWELIGSWPROG,
481815012382,BURLESON CENTER,29.427173999999997,-98.55182999999998,D,No,0,No,0,No,0,No,No,0,3.05,3.05,100.0,SWELIGNOPROG,
481815013735,STEAM AT THE FINE ARTS ACADEMY,29.42182299999999,-98.569266,D,No,0,No,0,No,0,Yes,No,1,18.45,18.45,100.0,SWELIGSWPROG,
481830001663,AUSTIN H S,31.798529000000006,-106.451036,B,Yes,1,Yes,2,Yes,39,No,No,0,87.87,87.87,100.0,SWELIGSWPROG,
481830001683,EL PASO H S,31.772885999999996,-106.49106299999998,B,Yes,5,Yes,8,Yes,50,No,No,0,94.38,94.38,100.0,SWELIGSWPROG,
481830001695,JEFFERSON H S,31.770526999999998,-106.435294,D,Yes,5,No,0,Yes,74,No,No,0,79.97,79.97,100.0,SWELIGSWPROG,
481830003791,SILVA HEALTH MAGNET,31.769028000000002,-106.43324499999999,D,Yes,5,No,0,Yes,13,Yes,No,1,43.64,43.64,100.0,SWELIGSWPROG,
481830005464,COLLEGE CAREER TECHNOLOGY ACADEMY (CCTA),31.785624000000002,-106.46317399999998,C,No,0,No,0,Yes,4,No,No,0,11.25,11.25,100.0,SWELIGSWPROG,
481830006945,TELLES ACADEMY,31.785624000000002,-106.46317399999998,C,No,0,No,0,Yes,1,No,No,0,12.0,12.0,100.0,SWELIGSWPROG,
481830013596,YOUNG WOMEN'S STEAM RESEARCH & PREPARATORY ACADEMY,31.780617,-106.47192799999999,C,No,0,Yes,2,No,0,Yes,No,1,22.86,22.86,100.0,SWELIGSWPROG,
481970001830,ARLINGTON HEIGHTS H S,32.73160299999999,-97.385793,C,Yes,4,Yes,7,Yes,27,No,No,0,122.49,122.49,100.0,SWELIGSWPROG,
481970001832,BOULEVARD HEIGHTS,32.737084,-97.39698099999998,B,No,0,No,0,Yes,3,No,No,0,12.91,12.91,100.0,SWELIGNOPROG,
481970001839,CARTER-RIVERSIDE H S,32.781654,-97.29934999999999,A,Yes,1,No,0,Yes,16,No,No,0,69.78,69.78,100.0,SWELIGSWPROG,
481970001893,NORTH SIDE H S,32.785035,-97.370403,B,Yes,5,No,0,Yes,21,No,No,0,115.2,115.2,100.0,SWELIGSWPROG,
481970001897,PASCHAL H S,32.707769,-97.35151799999998,B,Yes,7,Yes,16,Yes,24,No,No,0,140.25,140.25,100.0,SWELIGSWPROG,
481970001901,POLYTECHNIC H S,32.731615,-97.28795899999999,B,Yes,1,Yes,1,Yes,22,No,No,0,84.27,84.27,100.0,SWELIGSWPROG,
481970001920,TRIMBLE TECHNICAL H S,32.736378,-97.33637099999999,C,Yes,4,Yes,5,Yes,45,No,No,0,111.25,111.25,100.0,SWELIGSWPROG,
481970005395,INT'L NEWCOMER ACAD,32.73171399999999,-97.37298799999999,D,No,0,No,0,Yes,11,No,No,0,29.8,29.8,100.0,SWELIGSWPROG,
481970007112,SUCCESS H S,32.721227999999996,-97.411199,D,No,0,No,0,Yes,12,No,No,0,19.8,19.8,100.0,SWELIGSWPROG,
481970009035,JUVENILE JUSTICE ALTERNATIVE ED PROGRAM,32.73002,-97.39051899999998,C,No,0,No,0,No,0,No,No,0,5.88,5.88,100.0,NOTTITLE1ELIG,0.0
481970012338,TEXAS ACADEMY OF BIOMEDICAL,32.75690699999999,-97.337997,D,Yes,7,No,0,Yes,6,No,No,0,22.85,22.85,100.0,SWELIGSWPROG,
481970013388,IM TERRELL ACADEMY FOR STEM AND VPA,32.748805999999995,-97.31410699999999,D,Yes,3,Yes,5,Yes,6,No,No,0,30.92,30.92,100.0,SWELIGSWPROG,
481970021053,TRANSITION CTR,32.737084,-97.39698099999998,B,No,0,No,0,No,0,No,No,0,9.0,9.0,100.0,SWELIGNOPROG,
481970021056,CHILDREN'S MEDICAL CTR,32.736513,-97.340814,C,No,0,No,0,No,0,No,No,0,26.0,26.0,100.0,NOTTITLE1ELIG,0.0
482028001996,BALL H S,29.28751799999999,-94.81161699999998,A,Yes,1,Yes,6,Yes,28,Yes,No,1,132.1,132.1,100.0,SWELIGSWPROG,
482028012288,AIM COLLEGE & CAREER PREP,29.286706999999996,-94.82369699999998,B,No,0,No,0,No,0,No,No,0,8.29,8.29,100.0,SWELIGSWPROG,
482247002260,HARLANDALE H S,29.365358999999994,-98.50213099999999,C,Yes,2,No,0,Yes,63,No,No,0,135.93,135.93,100.0,SWELIGSWPROG,
482247007175,BEXAR CO J J A E P,29.43680899999999,-98.472769,B,No,0,No,0,No,0,No,No,0,0.0,0.0,,NOTTITLE1ELIG,0.0
482325002357,HIGHLAND PARK H S,32.847524,-96.807657,A,Yes,8,Yes,11,Yes,27,No,No,0,144.23,144.23,100.0,NOTTITLE1ELIG,0.0
482364002393,AUSTIN H S,29.732004,-95.331403,B,Yes,1,Yes,1,Yes,34,Yes,No,1,102.03,102.03,100.0,SWELIGSWPROG,
482364002434,NORTHSIDE H S,29.783425000000005,-95.35866099999998,C,Yes,3,No,0,Yes,29,Yes,No,1,86.04,86.04,100.0,SWELIGSWPROG,
482364002483,DEBAKEY H S FOR HEALTH PROF,29.705215000000003,-95.40849199999998,A,Yes,9,No,0,Yes,18,Yes,No,1,50.99,50.99,100.0,SWELIGSWPROG,
482364002536,MILBY H S,29.710873,-95.27729399999998,C,Yes,2,Yes,8,Yes,28,Yes,No,1,104.29,104.29,100.0,SWELIGSWPROG,
482364002562,HEIGHTS H S,29.795384000000002,-95.3935,C,Yes,3,Yes,4,Yes,30,Yes,No,1,123.15,123.15,100.0,SWELIGSWPROG,
482364005745,H S FOR LAW AND JUSTICE,29.738435000000003,-95.347253,D,Yes,1,No,0,Yes,4,Yes,No,1,27.79,27.79,100.0,SWELIGSWPROG,
482364006270,COMMUNITY SERVICES-SEC,29.732230999999995,-95.328449,B,No,0,No,0,Yes,1,No,No,0,41.0,41.0,100.0,SWELIGNOPROG,
482364007928,EASTWOOD ACADEMY,29.735524999999996,-95.32825799999999,B,Yes,1,Yes,5,Yes,6,No,No,0,24.89,24.89,100.0,SWELIGSWPROG,
482364009273,CARNEGIE VANGUARD H S,29.754300999999998,-95.38515799999999,B,Yes,5,Yes,8,Yes,10,Yes,No,1,37.97,37.97,100.0,NOTTITLE1ELIG,0.0
482364011262,EAST EARLY COLLEGE H S,29.752013,-95.33357099999999,C,Yes,1,No,0,Yes,6,Yes,No,1,24.46,24.46,100.0,SWELIGSWPROG,
482364011263,HOUSTON ACADEMY FOR INTERNATIONAL STUDIES,29.737045999999992,-95.370072,C,Yes,2,Yes,3,Yes,7,Yes,No,1,22.65,22.65,100.0,SWELIGSWPROG,
482364012618,MICKEY LELAND COLLEGE PREP ACAD FOR YOUNG MEN,29.776713000000004,-95.33535999999998,D,Yes,1,Yes,9,Yes,3,Yes,No,1,25.03,25.03,100.0,SWELIGSWPROG,
482364012621,YOUNG WOMEN'S COLLEGE PREP ACADEMY,29.73092099999999,-95.374168,A,Yes,1,Yes,2,Yes,4,Yes,No,1,28.31,28.31,100.0,SWELIGSWPROG,
482364012655,SECONDARY DAEP,29.774948,-95.34147400000002,D,No,0,No,0,Yes,1,No,No,0,33.08,33.08,100.0,NOTTITLE1ELIG,0.0
482364016982,HCC LIFE SKILLS PROGRAM,29.737194,-95.376308,A,No,0,No,0,No,0,No,No,0,18.5,18.5,100.0,SWELIGNOPROG,
482550009056,TARRANT CO J J A E P,32.73002,-97.39051899999998,C,No,0,No,0,No,0,No,No,0,0.0,0.0,,NOTTITLE1ELIG,0.0
483294007181,NORTH EAST J J A E P,29.43680899999999,-98.472769,B,No,0,No,0,No,0,No,No,0,11.0,11.0,100.0,NOTTITLE1ELIG,0.0
483312007184,NISD BEXAR COUNTY JJA,29.43680899999999,-98.472769,B,No,0,No,0,No,0,No,No,0,0.0,0.0,,NOTTITLE1ELIG,0.0
483873002915,CHRISTUS SANTA ROSA,29.427511,-98.49851400000001,D,No,0,No,0,No,0,No,No,0,1.0,1.0,100.0,SWELIGNOPROG,
483873004330,BURBANK H S,29.392884000000002,-98.509277,D,Yes,2,Yes,2,Yes,14,Yes,Yes,1,87.0,87.0,100.0,SWELIGSWPROG,
483873004345,EDISON H S,29.472289000000004,-98.505191,C,Yes,1,Yes,2,Yes,31,Yes,No,1,93.0,93.0,100.0,SWELIGSWPROG,
483873004368,JEFFERSON H S,29.465177999999998,-98.538604,A,Yes,1,Yes,6,Yes,26,Yes,Yes,1,111.0,111.0,100.0,SWELIGSWPROG,
483873004370,LANIER H S,29.422182,-98.515932,D,Yes,2,Yes,1,Yes,10,Yes,No,1,96.0,96.0,100.0,SWELIGSWPROG,
483873004407,BRACKENRIDGE H S,29.405273000000008,-98.48775599999999,B,Yes,1,No,0,Yes,27,Yes,No,1,100.0,100.0,100.0,SWELIGSWPROG,
483873005911,HEALY-MURPHY,29.428011999999992,-98.48043900000002,D,No,0,No,0,Yes,9,No,No,0,9.0,9.0,100.0,SWELIGNOPROG,
483873006611,ESTRADA ACHIEVEMENT CTR,29.41689999999999,-98.527849,D,No,0,No,0,Yes,1,No,No,0,19.0,19.0,100.0,SWELIGNOPROG,
483873007177,JJA,29.43680899999999,-98.472769,B,No,0,No,0,No,0,No,No,0,0.0,0.0,,NOTTITLE1ELIG,0.0
483873011436,TRAVIS EARLY COLLEGE H S,29.447595,-98.495096,A,Yes,1,No,0,Yes,4,No,Yes,1,20.0,20.0,100.0,SWELIGSWPROG,
483873011806,YOUNG WOMEN'S LEADERSHIP ACADEMY,29.458676,-98.533697,A,Yes,1,Yes,1,Yes,3,No,Yes,1,32.0,32.0,100.0,SWELIGSWPROG,
483873012224,COOPER ACADEMY AT NAVARRO,29.42004,-98.502421,D,No,0,No,0,Yes,23,No,No,0,22.0,22.0,100.0,SWELIGSWPROG,
483873013084,ST PHILIP'S COLLEGE EARLY COLLEGE H S WITH SAISD,29.41493600000001,-98.45407999999999,D,No,0,Yes,1,No,0,No,Yes,1,15.0,15.0,100.0,SWELIGSWPROG,
483873013107,YOUNG MEN'S LEADERSHIP ACADEMY,29.432634000000004,-98.456062,D,No,0,Yes,3,No,0,No,Yes,1,29.0,29.0,100.0,SWELIGSWPROG,
483873013447,ADVANCED LEARNING ACADEMY,29.435876999999994,-98.499072,B,Yes,1,Yes,5,Yes,2,No,Yes,1,60.0,60.0,100.0,SWELIGSWPROG,
483873021101,JUVENILE DETENT CTR,29.393877000000003,-98.49099899999999,D,No,0,No,0,Yes,3,No,No,0,14.0,14.0,100.0,NOTTITLE1ELIG,0.0
484578005223,WICHITA FALLS H S,33.893513,-98.51691799999999,C,Yes,8,Yes,5,Yes,16,No,No,0,81.75,81.75,100.0,SWELIGSWPROG,
490000900742,City Academy,40.765327,-111.87487299999998,C,Yes,1,Yes,1,Yes,1,No,Yes,1,11.0,11.0,100.0,SWELIGSWPROG,
490005800989,Ogden Preparatory Academy,41.24130399999999,-111.97656799999999,D,No,0,Yes,7,No,0,No,Yes,1,87.5,84.5,96.57142857142857,SWELIGSWPROG,
490006500995,Davinci Academy,41.23046,-111.97368099999998,D,Yes,1,Yes,4,Yes,2,No,Yes,1,65.0,65.0,100.0,TGELGBTGPROG,1.0
490015101386,Utah Connections Academy,40.726113,-111.87264,B,Yes,1,Yes,10,Yes,10,No,Yes,1,42.0,42.0,100.0,TGELGBTGPROG,1.0
490072001265,George Washington High,41.214034,-111.968838,B,No,0,No,0,No,0,No,No,0,11.0,10.0,90.9090909090909,SWELIGSWPROG,
490072001271,Ogden High,41.212720999999995,-111.94746699999999,A,Yes,3,Yes,6,Yes,6,No,No,0,58.5,57.5,98.29059829059828,SWELIGSWPROG,
490072001288,Mount Ogden Junior High,41.20476000000001,-111.94766,D,No,0,Yes,1,No,0,No,No,0,37.5,31.0,82.66666666666667,SWELIGSWPROG,
490072001294,Highland Junior High,41.257200999999995,-111.95813000000001,C,No,0,Yes,5,No,0,No,No,0,40.8,32.8,80.3921568627451,SWELIGSWPROG,
490072001295,Mound Fort Junior High,41.241536999999994,-111.95851099999999,B,No,0,Yes,1,No,0,No,No,0,39.75,33.75,84.90566037735849,SWELIGSWPROG,
490087000486,East High,40.750899,-111.855296,B,Yes,2,Yes,13,Yes,11,No,No,0,92.75,92.75,100.0,NOTTITLE1ELIG,0.0
490087000524,West High,40.774742,-111.90044399999998,C,Yes,6,Yes,15,Yes,10,Yes,No,1,124.59,124.59,100.0,NOTTITLE1ELIG,0.0
510002401572,Laurel Regional Special Ed Ctr,37.404444000000005,-79.179861,C,No,0,No,0,No,0,No,No,0,15.0,15.0,100.0,NOTTITLE1ELIG,0.0
510007502350,Reg Alternative Plus Self Project/Roanoke City,37.283289,-79.94065,D,No,0,Yes,8,No,0,No,No,0,16.33,16.33,100.0,NOTTITLE1ELIG,0.0
510267001079,Booker T Washington High,36.8534,-76.26619999999998,D,Yes,1,Yes,10,Yes,1,Yes,No,1,86.0,80.0,93.02325581395348,SWELIGSWPROG,
510267001117,Matthew Fontaine Maury High,36.86559999999999,-76.2903,C,Yes,4,Yes,12,Yes,2,Yes,No,1,119.0,117.0,98.31932773109243,NOTTITLE1ELIG,0.0
510267001122,Norview High,36.900299999999994,-76.24049999999998,D,Yes,4,Yes,8,Yes,8,Yes,No,1,133.0,128.0,96.2406015037594,NOTTITLE1ELIG,0.0
510267002943,Norfolk Alternative High,36.878980000000006,-76.303005,D,No,0,Yes,1,Yes,1,No,No,0,11.0,10.0,90.9090909090909,NOTTITLE1ELIG,0.0
510300001250,I.C. Norcom High,36.83599999999999,-76.31979999999999,D,Yes,1,No,0,No,0,No,No,0,90.0,84.0,93.33333333333333,NOTTITLE1ELIG,0.0
510324001373,Open High,37.53767499999999,-77.45085699999998,D,Yes,1,No,0,Yes,2,No,No,0,15.0,15.0,100.0,NOTTITLE1ELIG,0.0
510324002070,Thomas Jefferson High,37.571386999999994,-77.486325,A,No,0,Yes,1,Yes,1,No,No,0,53.0,53.0,100.0,SWELIGSWPROG,
510324002082,Armstrong High,37.552558,-77.403762,D,No,0,No,0,No,0,No,No,0,52.0,51.0,98.07692307692307,SWELIGSWPROG,
510324002214,Franklin Military Academy,37.52869699999999,-77.403739,D,No,0,No,0,Yes,2,No,No,0,36.0,36.0,100.0,SWELIGSWPROG,
510324002307,Richmond Alternative,37.549324,-77.44122099999998,D,No,0,No,0,No,0,No,No,0,6.0,4.0,66.66666666666666,SWELIGSWPROG,
530001002929,Structural Alt Confinement School,47.66559999999999,-117.4306,D,No,0,No,0,No,0,No,No,0,2.3,2.3,100.0,NOTTITLE1ELIG,0.0
530001002930,Spokane Juvenile Detention School,47.66559999999999,-117.4306,D,No,0,No,0,No,0,No,No,0,1.55,1.55,100.0,NOTTITLE1ELIG,0.0
530001403082,Bates Technical High School,47.252199999999995,-122.4469,D,Yes,1,Yes,15,No,0,No,No,0,18.0,10.0,55.55555555555556,NOTTITLE1ELIG,0.0
530034203602,Rainier Valley Leadership Academy,47.547639999999994,-122.27631099999999,C,No,0,No,0,No,0,No,Yes,1,14.5,13.5,93.10344827586206,SWELIGSWPROG,
530702003665,Insight School of WA Open Doors Program,47.22870000000001,-122.471361,D,No,0,No,0,No,0,No,No,0,49.0,49.0,100.0,TGELGBNOPROG,
530771001138,Ballard High School,47.676899999999996,-122.37449999999998,B,Yes,10,Yes,3,Yes,21,No,No,0,76.8,74.8,97.39583333333334,NOTTITLE1ELIG,0.0
530771001149,Chief Sealth International High School,47.52959999999999,-122.3662,D,No,0,No,0,Yes,15,No,No,0,66.1,60.1,90.92284417549169,SWELIGNOPROG,
530771001150,Cleveland High School STEM,47.5523,-122.314,D,Yes,2,Yes,4,Yes,17,No,No,0,48.4,42.5,87.80991735537191,SWELIGNOPROG,
530771001168,Franklin High School,47.576148999999994,-122.29301499999998,B,Yes,3,Yes,3,Yes,23,No,No,0,66.8,65.6,98.20359281437125,SWELIGNOPROG,
530771001171,Garfield High School,47.60499999999999,-122.3019,D,Yes,9,Yes,5,Yes,25,No,No,0,66.6,61.8,92.7927927927928,NOTTITLE1ELIG,0.0
530771001226,Nova High School,47.60837099999999,-122.30093,D,No,0,No,0,No,0,No,No,0,15.7,14.7,93.63057324840764,NOTTITLE1ELIG,0.0
530771001234,Alan T. Sugiyama High School,47.52563899999999,-122.270927,C,No,0,No,0,Yes,4,No,No,0,6.5,6.5,100.0,SWELIGSWPROG,
530771001236,Rainier Beach High School,47.524499999999996,-122.2663,B,No,0,No,0,Yes,10,No,No,0,46.8,43.1,92.0940170940171,SWELIGSWPROG,
530771001239,Roosevelt High School,47.67729999999999,-122.31279999999998,B,Yes,9,Yes,9,Yes,26,No,No,0,76.8,72.8,94.79166666666666,NOTTITLE1ELIG,0.0
