"LEA_STATE","LEA_STATE_NAME","LEAID","LEA_NAME","LEA_ADDRESS","LEA_CITY","LEA_ZIP","CJJ","LEA_HSE_IND","LEA_HSEPART_HI_M","LEA_HSEPART_HI_F","LEA_HSEPART_AM_M","LEA_HSEPART_AM_F","LEA_HSEPART_AS_M","LEA_HSEPART_AS_F","LEA_HSEPART_HP_M","LEA_HSEPART_HP_F","LEA_HSEPART_BL_M","LEA_HSEPART_BL_F","LEA_HSEPART_WH_M","LEA_HSEPART_WH_F","LEA_HSEPART_TR_M","LEA_HSEPART_TR_F","TOT_HSEPART_M","TOT_HSEPART_F","LEA_HSEPART_LEP_M","LEA_HSEPART_LEP_F","LEA_HSEPART_IDEA_M","LEA_HSEPART_IDEA_F"
"MS","Mississippi","2801490","Forrest County School District","400 Forrest Street","Hattiesburg","39403","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801510","Forrest County Ag High School","215 Old Hwy 49 East","Brooklyn","39425","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801530","Franklin Co School Dist","41 First Street","Meadville","39653","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801560","George Co School Dist","5152 Main Street","Lucedale","39452","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801590","Greene County School District","530 Main Street","Leakesville","39451","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801620","Greenville Public Schools","412 South Main St.","Greenville","38701","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801680","Grenada School Dist","253 S. Main Street","Grenada","38901","No","Yes",0,0,0,0,0,0,0,0,7,5,1,0,0,0,8,5,0,0,6,2
"MS","Mississippi","2801710","Gulfport School Dist","2001 Pass Road","Gulfport","39501","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801740","Hancock Co School Dist","18375 Highway 603","Kiln","39556","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801770","Harrison Co School Dist","11072 Highway 49","Gulfport","39503","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801800","Hattiesburg Public School Dist","301 Mamie Street","Hattiesburg","39401","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801830","Hazlehurst City School District","119 Robert Mcdaniel Drive","Hazlehurst","39083","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801860","Hinds Co School Dist","13192 Hwy 18","Raymond","39154","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801890","Hollandale School Dist","101 West Washington","Hollandale","38748","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2801950","Holly Springs School Dist","840 Highway 178 East","Holly Springs","38635","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802010","Houston  School Dist","636 Starkville Road","Houston","38851","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802040","Humphreys Co School Dist","401 Fourth Street","Belzoni","39038","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802100","Itawamba County School Dist","605 S. Cummings St.","Fulton","38843","No","Yes",0,0,0,0,0,0,0,0,0,2,4,0,0,0,4,2,0,0,2,1
"MS","Mississippi","2802160","Jackson Co School Dist","4700 Colonel Vickrey Rd.","Vancleave","39565","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802190","Jackson Public School District","662 S. President St","Jackson","39201","Yes","-11",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802220","Jefferson Co School Dist","942 Main Street","Fayette","39069","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802250","Jefferson Davis Co School Dist","1025 3rd Street","Prentiss","39474","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802280","Jones Co School Dist","5204 Highway 11 North","Ellisville","39437","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802310","Kemper Co School Dist","159 Main Avenue","Dekalb","39328","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802340","Kosciusko School District","229 West Washington St.","Kosciusko","39090","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802370","Lafayette Co School Dist","100 Commodore Dr.","Oxford","38655","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802400","Lamar County School District","424 Martin Luther King Drive","Purvis","39475","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802430","Lauderdale Co School Dist","301 46th Court","Meridian","39305","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802460","Laurel School District","303 West 8th Street","Laurel","39440","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802490","Lawrence Co School Dist","346 Thomas E. Jolly Drive","Monticello","39654","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802520","Leake Co School Dist","111 West Main Street","Carthage","39051","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802550","Lee County School District","1280 College View Drive","Tupelo","38804","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802610","Leland School Dist","408 E. Fourth Street","Leland","38756","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802640","Lincoln County School District","233 East Monticello Street","Brookhaven","39601","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802670","Long Beach School Dist","19148 Commission Road","Long Beach","39560","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802700","Louisville Municipal School Dist","891 South Columbus Ave","Louisville","39339","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802730","Lowndes Co School Dist","1053 Hwy 45 South","Columbus","39701","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802790","Madison Co School Dist","476 Highland Colony Parkway","Ridgeland","39157","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802820","Marion Co School Dist","1010 Highway 13 N","Columbia","39429","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802850","Marshall Co School Dist","122 South Spring Street","Holly Springs","38635","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802880","Mccomb School District","695 Minnesota Ave.","Mccomb","39648","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802910","Meridian Public Schools","1019 25th Avenue","Meridian","39301","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2802940","Monroe Co School Dist","1619 Hwy. 25 N.","Amory","38821","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803000","Moss Point Separate School Dist","4924 Church St","Moss Point","39563","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803030","Natchez-Adams School District","10 Homochitto St","Natchez","39120","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803060","Neshoba County School District","580 East Main Street","Philadelphia","39350","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803090","Nettleton School Dist","179 Mullen Avenue","Nettleton","38858","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803120","New Albany Public Schools","301 Highway 15 North","New Albany","38652","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803150","Newton County School District","15305 Highway 15","Decatur","39327","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803180","Newton Municipal School District","205 School Street","Newton","39345","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803210","North Panola School District","470 U S Highway 51 North","Sardis","38666","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803240","North Pike School Dist","1036 Jaguar Trail","Summit","39666","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803270","North Tippah School Dist","20821 Hwy 15","Falkner","38629","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803300","Noxubee County School District","37 Gandy Tindal Rd","Macon","39341","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803360","Ocean Springs School Dist","2300 Government Street","Ocean Springs","39564","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803390","Okolona Separate School Dist","411 West Main Street","Okolona","38860","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803450","Oxford School District","1637 Ms-30 East","Oxford","38655","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803480","Pascagoula-Gautier School District","1006 Communy Avenue","Pascagoula","39567","No","Yes",0,0,0,0,0,0,0,0,5,1,8,1,0,0,13,2,0,0,0,0
"MS","Mississippi","2803510","Pass Christian Public School Dist","6457 Kiln-Delisle Rd","Pass Christian","39571","No","Yes",0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,2,0
"MS","Mississippi","2803520","Pearl Public School District","3375 Highway 80 East","Pearl","39208","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803530","Petal School Dist","115 Highway 42","Petal","39465","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803540","Pearl River Co School Dist","7441  Hwy 11","Carriere","39426","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803570","Perry Co School Dist","105 Main Street","New Augusta","39426","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803600","Philadelphia Public School Dist","248 Byrd Ave","Philadelphia","39350","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803630","Picayune School District","706 Goodyear Blvd.","Picayune","39466","No","Yes",0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,1,0,0,0,0
"MS","Mississippi","2803660","Pontotoc Co School Dist","354 Center Ridge Drive","Pontotoc","38863","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803690","Pontotoc City Schools","140 Education Drive","Pontotoc","38863","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803720","Poplarville Separate School Dist","302 South Julia Street","Poplarville","39470","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803750","Prentiss Co School Dist","105 North College Street","Booneville","38829","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803780","Quitman School Dist","104 East Franklin Street","Quitman","39355","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803810","Quitman Co School Dist","1362 Mlk Highway","Marks","38646","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803830","Rankin Co School Dist","1220 Apple Park Place","Brandon","39042","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803870","Richton School Dist","701 Elm Avenue","Richton","39476","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803900","Scott Co School Dist","110 Commerce Loop","Forest","39074","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803930","Senatobia Municipal School Dist","104 Mckie Street","Senatobia","38668","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803960","South Delta School District","106 Athletic Drive","Rolling Fork","39159","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2803990","Simpson Co School Dist","111 Education Lane","Mendenhall","39114","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804020","Smith Co School Dist","212 Sylvarena Ave.","Raleigh","39153","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804050","South Panola School District","209 Boothe St","Batesville","38606","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804080","South Pike School Dist","250 West Bay Street","Magnolia","39652","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804110","South Tippah School Dist","402 Greenlee Avenue","Ripley","38663","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804170","Stone Co School Dist","214 Critz Street","Wiggins","39577","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804230","Tate Co School Dist","574 Parkway St","Coldwater","38618","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804260","Tishomingo Co Sp Mun Sch Dist","1620 Paul Edmondson Drive","Iuka","38852","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804290","Tunica County School District","744 School Street","Tunica","38676","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804320","Tupelo Public School Dist","72 South Green Street","Tupelo","38804","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804350","Union Co School Dist","250 Carter Ave.","New Albany","38652","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804380","Union Public School Dist","417 S Decatur St","Union","39365","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804440","Walthall Co School Dist","814a Morse Avenue","Tylertown","39667","No","Yes",0,0,0,0,0,0,0,0,5,0,4,1,0,0,9,1,0,0,0,0
"MS","Mississippi","2804470","Vicksburg Warren School Dist","1500 Mission 66","Vicksburg","39180","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804500","Water Valley School District","544 Markette Street","Water Valley","38965","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804530","Wayne Co School Dist","810 Chickasawhay Street","Waynesboro","39367","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804560","Webster Co School Dist","95 Clark Avenue","Eupora","39744","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804590","West Jasper Consolidated Schools","510 Highway 18","Bay Springs","39422","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804650","West Tallahatchie School District","6470 Friendship West Road","Sumner","38957","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804680","Western Line School District","102 Maddox Road","Avon","38723","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804710","Wilkinson Co School Dist","Post Office Box 785","Woodville","39669","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804770","Yazoo City Municipal School Dist","1133 Calhoun Avenue","Yazoo City","39194","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MS","Mississippi","2804800","Yazoo Co School Dist","94 Panther Drive","Yazoo City","39194","Yes","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900001","Maries Co. R-Ii","503 W Third St","Belle","65013","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900002","South Harrison Co. R-Ii","3400 Bulldog Ave","Bethany","64424","No","Yes",0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,2,0,0,0,0
"MO","Missouri","2900003","Portageville","904 King Ave","Portageville","63873","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900004","New Madrid Co. R-I","310 Us Hwy 61","New Madrid","63869","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900009","Division Of Youth Service","3418 Knipp Suite A-1","Jefferson City","65102","Yes","Yes",0,0,0,0,0,0,0,0,38,8,43,6,0,0,81,14,0,0,26,8
"MO","Missouri","2900013","Kc International Academy","414 Wallace","Kansas City","64125","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900014","Hogan Preparatory Academy","6409 Agnes Ave","Kansas City","64132","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900015","Gordon Parks Elem.","3715 Wyoming St.","Kansas City","64111","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900016","Genesis School Inc.","4301 Cleveland Ave","Kansas City","64130","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900017","Academie Lafayette","201 East Armour Blvd","Kansas City","64111","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900019","Scuola Vita Nuova","535 Garfield Ave","Kansas City","64124","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900020","Mo School For The Deaf","505 E 5th St","Fulton","65251","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900021","Mo School For The Blind","3815 Magnolia Ave","St Louis","63110","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900022","Mo Schls For The Sev Disabled","205 Jefferson St","Jefferson City","65102","No","-11",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900024","Brookside Charter Sch.","1815 East 63 Street","Kansas City","64130","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900025","Allen Village","706 W 42nd St","Kansas City","64111","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900027","University Academy","6801 Holmes Rd","Kansas City","64131","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900028","Lee A. Tolbert Com. Academy","3400 Paseo Blvd","Kansas City","64109","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900029","Guadalupe Centers Schools","5123 E Truman Rd","Kansas City","64127","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900031","Kipp: Endeavor Academy","2700 E 18th Street","Kansas City","64127","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900574","Lift For Life Academy","1731 S Broadway","St Louis","63104","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900576","Premier Charter School","5279 Fyler Ave","St Louis","63139","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900579","Confluence Academies","611 N 10th St Ste 550","St Louis","63101","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900585","City Garden Montessori","1618 Tower Grove Ave","St Louis","63110","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900586","St. Louis Lang Immersion Sch","1881 Pine St","St Louis","63103","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900589","North Side Community School","3033 N Euclid Avenue","St Louis","63115","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900590","Frontier Schools","6800 Corporate Dr.","Kansas City","64120","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900591","Kipp St Louis Public Schools","1310 Papin Street Suite 203","St. Louis","63103","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"MO","Missouri","2900592","Gateway Science Acad/St Louis","6025 Chippewa Suite 206","St. Louis","63109","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
